investor_id,year,hq_in_africa,ego_size,ego_density,diversity_type,diversity_geo,diversity_combined,pct_local,pct_regional,pct_international,experience_cumulative,n_deals,hrv_share,avg_clustering,ego_edges,year_2023,year_2024
inv_0018,2024,0,20,0.964247537873749,0.6807143803210168,0.5871789050174867,0.03598586178890309,0.3421363710750839,0.12577724977133461,0.5320863791535815,12,5,0.13262258473069674,0.8791302414384317,183,0,1
inv_0019,2024,1,6,0.7140652886042447,0.7951251313344904,0.36100095621644834,-0.14458315156033413,0.6093497924310248,0.22707495169069572,0.16357525587827945,3,1,0.0,0.963609537904887,10,0,1
inv_0020,2022,1,53,0.5240157798716231,0.5200363654441273,0.4916051933674771,-0.16744162303570048,0.6029306819422694,0.24144624966029452,0.1556230683974361,1,5,0.2238161700728249,0.7231048149140115,722,0,0
inv_0020,2024,1,15,0.5537771561909826,0.379128687343524,0.667082820797825,-0.5899250529690241,0.5945877684773023,0.013063442197877917,0.39234878932481976,9,2,0.0,0.8423845513683899,58,0,1
inv_0021,2022,1,10,0.6839299880327119,0.7328801956798144,0.2918673896193766,-0.04129472597914863,0.21197611409671976,0.19119414199596674,0.5968297439073135,1,1,0.2739459932118356,0.5219893001332329,30,0,0
inv_0021,2024,1,13,0.5437474321529773,0.764026511520098,0.13122211996308197,-0.41378724314511645,0.37459585586191657,0.1245730702773326,0.5008310738607509,2,1,0.0,0.6430618715649102,42,0,1
inv_0021,2023,1,22,0.8074502096580807,0.6166731861674272,0.33613442502333696,0.5941737364058548,0.37592669717726407,0.6817702390031091,0.0,3,3,0.43079535898379306,0.5906040595286859,186,1,0
inv_0022,2022,1,12,0.4816291905658,0.4292488705979196,0.6271509773919325,0.9219501058627044,0.5196090114908352,0.18866322073839242,0.2917277677707724,11,5,0.3746405423448855,0.8172295903682291,31,0,0
inv_0023,2022,1,24,0.5732727191316873,0.3880814427924312,0.43447774729494604,0.2447412722893106,0.5323726476721543,0.027878342748300144,0.43974900957954555,6,1,0.14627263914980532,0.7405673548144938,158,0,0
inv_0023,2024,1,3,0.6020303060925812,0.34084473460806136,0.3548341844154818,1.649778565004932,0.4120470969660386,0.22480424815632113,0.36314865487764025,2,3,0.28746126223290797,0.9071633650327043,1,0,1
inv_0023,2023,1,6,0.17163885000762513,0.2923597142139961,0.6681889290665275,0.011262971634449226,0.23740210684044283,0.38012093661745217,0.382476956542105,6,4,0.21017486812393887,0.6414079903225146,2,1,0
inv_0024,2024,0,2,0.8334582857286439,0.5060109285272906,0.449780955903136,0.002910062082725845,0.16918990042498394,0.24861221518957705,0.582197884385439,3,2,0.0,0.941611533384495,0,0,1
inv_0024,2022,0,60,0.8274657057304737,0.6255047881422654,0.3577920669248352,-0.12835251434273914,0.490605153962517,0.009995701580527911,0.49939914445695505,13,1,0.0,0.6281924740852777,1464,0,0
inv_0024,2023,0,59,0.6197163206434538,0.21853973283744668,0.5597689505260717,0.728895099131516,0.25729342988194714,0.09391794502228155,0.6487886250957713,5,4,0.2191354632136101,0.9142995860374425,1060,1,0
inv_0025,2024,0,20,0.698933412834349,0.8396783096457704,0.44607810014584365,0.8096588022815108,0.39680571077072413,0.41194751375025157,0.1912467754790243,25,3,0.0,0.7993257968964605,132,0,1
inv_0025,2022,0,5,0.4086883989338884,0.8669740835581845,0.45008101833467407,0.6462935071768776,0.2231321782670057,0.2315844206256493,0.545283401107345,3,3,0.0,0.3664875560420239,4,0,0
inv_0025,2023,0,82,0.3011343891791214,0.6708690996662847,0.21386734109030336,0.15071307685002433,0.3841620840494814,0.19387419063115938,0.4219637253193592,15,2,0.0,0.8791781655702502,1000,1,0
inv_0026,2022,0,7,0.5307564566648206,0.6311700928534905,0.6505425579442536,-0.8224982872623112,0.6702247864514175,0.09278321786820326,0.23699199568037926,4,1,0.056933926851801896,0.8169867189226173,11,0,0
inv_0026,2024,0,10,0.8972616380584889,0.5636463514103878,0.42713191973567677,-0.00555246464840542,0.6254564750179713,0.08120946218148492,0.29333406280054375,2,3,0.1652792646791101,0.6928094826379881,40,0,1
inv_0026,2023,0,13,0.5506762376391197,0.2686350837579248,0.3306178766813406,1.432511771120425,0.07741995359793305,0.352701842437615,0.5698782039644519,60,4,0.0,0.3064149516807173,42,1,0
inv_0027,2024,0,17,0.5995372899420623,0.38694060418158677,0.4511326956534457,1.060590309947989,0.2798727192762045,0.21517720444083668,0.5049500762829588,16,4,0.0,0.9254518181568907,81,0,1
inv_0027,2023,0,20,0.37370171063997315,0.46593707479118274,0.4111343186596495,0.48524031734937606,0.36124238442404194,0.2403550016376428,0.3984026139383152,5,3,0.2170605734078409,0.9023881401959166,71,1,0
inv_0027,2022,0,21,0.626640686172544,0.728244217928103,0.8726831754373202,-0.05756164569475469,0.16217935797405736,0.0781417140720874,0.7596789279538553,9,5,0.1609104736000961,0.6528318737159833,131,0,0
inv_0028,2024,0,10,0.49599238074390345,0.5224107293987407,0.3154721746961314,0.23910521813238048,0.05447111958306618,0.41467613432313877,0.5308527460937951,1,4,0.31805385381578516,0.8668379316276619,22,0,1
inv_0028,2022,0,20,0.17277527492693692,0.43172468555038795,0.47643047766234403,-0.05400339122857156,0.12943528033783833,0.027304359081738304,0.8432603605804233,1,1,0.12126991704539498,0.6965213543499632,32,0,0
inv_0028,2023,0,10,0.12580267522343538,0.8624232847717268,0.2902473900572983,1.2044413504668374,0.31913447474041057,0.03749606666564715,0.6433694585939422,13,3,0.0,0.6206625914877669,5,1,0
inv_0029,2023,0,19,0.34790050157725266,0.2670739390717687,0.4523070646785511,-0.42117359871473237,0.46220401531460165,0.07373240851239997,0.46406357617299837,4,1,0.0,0.6852126190308565,59,1,0
inv_0029,2024,0,18,0.9264867095511377,0.7493646388860132,0.3259235785140311,0.9889354258375818,0.4783625775331138,0.2248212757293928,0.29681614673749346,3,3,0.0,0.7360558149796599,141,0,1
inv_0030,2023,1,22,0.23749433381818802,0.6192116408910615,0.45386107414087734,0.026637942672986192,0.580655469318418,0.26211660219296473,0.15722792848861722,3,2,0.23444477746679027,0.6957522063687619,54,1,0
inv_0030,2024,1,20,0.5656705522009461,0.8582001096428882,0.3549430750151868,1.5067414642895933,0.6697647487102666,0.3212497058106646,0.008985545479068824,5,4,0.4320465611333352,0.8265427223380787,107,0,1
inv_0031,2024,1,8,0.6473696327024808,0.8264655477675856,0.5823160766688732,0.7914207390464054,0.2809215191551606,0.17239994144268,0.5466785394021594,3,1,0.0,0.5157120127348953,18,0,1
inv_0032,2023,0,17,0.8468898686384271,0.5898430147801258,0.5886329073590748,-0.3495099199558951,0.24956671352526147,0.32755195631014067,0.42288133016459784,1,8,0.10224196536257411,0.687914542593339,115,1,0
inv_0032,2022,0,20,0.29347590696386183,0.48147253654928746,0.2829560004438239,0.0025500691983941226,0.060184593411559364,0.11358611140892456,0.826229295179516,18,1,0.22124777852923153,0.6485911542032579,55,0,0
inv_0033,2023,0,4,0.6625768831496155,0.47721270952501676,0.7219178411729894,0.819312485378661,0.38180161886546954,0.11596466073226505,0.5022337204022653,4,2,0.4031063999530171,0.45827575867718123,3,1,0
inv_0034,2024,0,9,0.7394111127593306,0.6200411540060924,0.45081874161884034,-0.14931425885924754,0.06539305336108446,0.05535903610571847,0.8792479105331971,27,4,0.14415936372601726,0.7903946389543538,26,0,1
inv_0034,2023,0,19,0.7477144134184565,0.4004729194601024,0.3706075703387054,0.26770918830496493,0.43624548846068484,0.3935589888011571,0.17019552273815813,1,3,0.13487133488443637,0.8240160880350015,127,1,0
inv_0034,2022,0,47,0.4310881986428105,0.5933478592821337,0.6613963241164132,-0.16035533531915552,0.292305465677464,0.13441624620505585,0.5732782881174802,1,5,0.2847965928704945,0.6916159264519504,466,0,0
inv_0035,2024,1,23,0.5818665487182477,0.7260829739953788,0.6561246475663691,1.8572937185988372,0.5810898201801432,0.31152108803598805,0.10738909178386874,3,2,0.3978320948991557,0.7492523046991262,147,0,1
inv_0035,2023,1,50,0.0019453730597718613,0.38834708712837207,0.4554560456620285,1.9948575143610643,0.42603355003757415,0.21951047672890586,0.35445597323351996,11,3,0.6078812661163963,0.6475456858951439,2,1,0
inv_0036,2024,1,8,0.808722065181045,0.5331899346576153,0.45383989081816256,1.620499162713379,0.6630626290782395,0.28124291335564183,0.05569445756611863,1,2,0.42139713299805137,0.894345877826184,22,0,1
inv_0036,2022,1,14,0.4501360297668037,0.6980380448855533,0.48275169438257653,0.3505008278929337,0.5496788564163058,0.16944189528870862,0.2808792482949856,1,4,0.20529473054878364,0.6629002371962305,40,0,0
inv_0036,2023,1,23,0.5698282261094192,0.7626148335230892,0.2726600540129742,0.12779788263442532,0.33132291358938626,0.3767502993495006,0.29192678706111314,6,4,0.20518213613908112,0.4471243395171561,144,1,0
inv_0037,2022,0,2,0.7533034350022432,0.44019806844373377,0.5281941377465934,-0.37333086361130374,0.23844764969704532,0.10396685038109976,0.6575854999218549,3,2,0.09429215950823386,0.7541498958615389,0,0,0
inv_0038,2022,1,40,0.46451225049296047,0.41546422981452086,0.27757697545830423,1.6785770326424847,0.36771973673941194,0.3773363164009421,0.25494394685964594,7,1,0.1986833551131176,0.7349006476553922,362,0,0
inv_0038,2023,1,2,0.5448634412679798,0.5565841944091533,0.4344287710524907,1.1945789685609352,0.1767531895062498,0.07697204017209502,0.7462747703216552,3,2,0.0,0.7740141886002629,0,1,0
inv_0039,2023,0,27,0.6545089043105494,0.4118198975174557,0.5863156075056585,1.0330087052058723,0.34531232939433626,0.5016162622548567,0.15307140835080701,6,1,0.2671190677952779,0.8435207521607174,229,1,0
inv_0039,2022,0,21,0.7110654558226012,0.586957967532501,0.6467410876616325,0.050057650495286515,0.21487089483856184,0.3892439173310929,0.39588518783034526,17,7,0.23545201421965245,0.8006816790090676,149,0,0
inv_0039,2024,0,2,0.7145381432557644,0.5425071717078939,0.48493292212845596,-1.1563179874063267,0.15061233878142233,0.25536056663840506,0.5940270945801727,1,1,0.10005727132175288,0.6879810407179212,0,0,1
inv_0040,2023,0,2,0.1537096647999788,0.6235022968819572,0.481282924322277,-0.9723660876326106,0.35871206588660387,0.308766909769363,0.33252102434403313,14,3,0.3468980550794415,0.6402482919492354,0,1,0
inv_0040,2024,0,38,0.4484901159435611,0.5128916382678953,0.5565145980775584,0.2961072503220077,0.23953485412585734,0.18563124712431345,0.5748338987498293,1,2,0.09575385890850306,0.4860525259399702,315,0,1
inv_0041,2023,0,32,0.8474710850638163,0.8687322399070238,0.4886686211736486,-0.1681394050930683,0.2370592558434099,0.5155508895040349,0.24738985465255514,8,1,0.0,0.5764228809051116,420,1,0
inv_0041,2024,0,6,0.8530258871606902,0.5882570170487266,0.552278929901176,-0.2601610355141053,0.04149005210624487,0.5002150134477493,0.4582949344460058,18,4,0.10717494516608735,0.5902992932833243,12,0,1
inv_0041,2022,0,6,0.7556243022621357,0.4062846052178148,0.5712886528858028,0.5261186989828994,0.11762511728525295,0.09667449268159799,0.7857003900331491,2,5,0.16698630178835683,0.8435590234543446,11,0,0
inv_0042,2022,0,18,0.6495933401908516,0.8443530951745432,0.23734748927902155,1.0609278638875939,0.01873684858500058,0.0392419988501337,0.9420211525648657,8,2,0.0,0.9441467720934147,99,0,0
inv_0042,2023,0,12,0.6473153528538836,0.7757545831984551,0.29842262729920915,-0.3109816548773995,0.19743795058733335,0.27147078233858624,0.5310912670740804,2,4,0.24349338290140346,0.9486024746756287,42,1,0
inv_0042,2024,0,28,0.8460010362450839,0.5415082088497549,0.184095479270127,-0.7944877485249424,0.36063826174850805,0.15831805243476219,0.48104368581672985,8,4,0.0,0.7511874038472167,319,0,1
inv_0043,2023,1,17,0.3549794481592395,0.9001806472890787,0.3597317555280756,-0.09197694038218135,0.4972043963683216,0.3468528954389925,0.1559427081926859,1,3,0.13221090150001583,0.37457000837868587,48,1,0
inv_0043,2024,1,43,0.7113806183574064,0.6974936937831507,0.655528667307198,-0.38517117004154605,0.27613806522894807,0.3758920467060496,0.3479698880650024,5,1,0.0,0.8084815033159563,642,0,1
inv_0044,2022,1,26,0.6246687160585421,0.8283476271555845,0.5339624170117624,0.9242660927407909,0.33952907260961307,0.15689168688567298,0.5035792405047139,6,3,0.29693326840712825,0.5304395262024324,203,0,0
inv_0044,2024,1,21,0.49952142139277167,0.5908847183866991,0.5670400588017738,0.44671299663206276,0.27783366024590844,0.17755276884046078,0.5446135709136308,17,2,0.0,0.7161832570793637,104,0,1
inv_0045,2022,0,9,0.5373349633702414,0.7604485172285294,0.2281905971061337,1.754391382588448,0.1650632337798224,0.1890114528254391,0.6459253133947386,11,2,0.2654843747363792,0.7252039261158628,19,0,0
inv_0046,2024,1,8,0.5710180423887398,0.47146569049570636,0.5669573260503002,1.0377480957106098,0.4822445726012684,0.0541874688215102,0.4635679585772214,3,2,0.0,0.7184779882635741,15,0,1
inv_0046,2023,1,11,0.6069404223362311,0.442896501406363,0.37648384622813996,1.9010849095985323,0.7094104261726684,0.22557539307209654,0.0650141807552351,5,3,0.19677415691021258,0.8462608310560463,33,1,0
inv_0046,2022,1,53,0.15920958685487988,0.54650506163764,0.5457070989230223,-0.6731002879260926,0.36490945720952483,0.16722708502215017,0.467863457768325,1,1,0.15569503920436364,0.3955772487684787,219,0,0
inv_0047,2023,1,8,0.04397012811975799,0.5270144208110368,0.2820046120275091,-2.1522870371452933,0.5567318660608918,0.1418291118966155,0.30143902204249273,23,1,0.0,0.6603882773676096,1,1,0
inv_0047,2024,1,15,0.371280221792148,0.359259530165964,0.2199629017887342,0.6443936227483211,0.3214925207224089,0.12052282653658679,0.5579846527410044,8,2,0.48184905625206814,0.8363468283935223,38,0,1
inv_0047,2022,1,2,0.0,0.8842231098781352,0.6123355074862932,0.5485761927936859,0.43698737095067586,0.13671688464560686,0.4262957444037173,1,4,0.0,0.8528043568619762,0,0,0
inv_0048,2023,1,20,0.6875232588822455,0.34787906378678796,0.6285405084255016,0.3517716683616503,0.7597063619768305,0.19478728436864717,0.045506353654522325,5,2,0.18641089977516873,0.8198572383296703,130,1,0
inv_0048,2022,1,74,0.3289836843162143,0.45024330488171505,0.14477217827323904,0.526637380503716,0.28408080519238393,0.07238866674271512,0.6435305280649009,6,4,0.22823625107202059,0.7666321104363989,888,0,0
inv_0048,2024,1,5,0.3413870883045214,0.37462826810525646,0.33320363226382266,-0.4492209477844867,0.17152104243862354,0.28199431821944737,0.5464846393419291,2,2,0.17207731373851826,0.5905490505116325,3,0,1
inv_0049,2024,0,154,0.29993526397729875,0.55992767185545,0.12825490316879176,0.7005429583075605,0.316735533619219,0.09978167326596353,0.5834827931148174,4,1,0.44970005445739625,0.6208922477198244,3533,0,1
inv_0049,2023,0,14,0.8434431554948243,0.09385993942926825,0.5274994771112163,0.8389545920818701,0.2230422896417759,0.12568894593514512,0.651268764423079,1,4,0.19741631908398768,0.5897467018281046,76,1,0
inv_0050,2022,0,2,0.6300172111085038,0.19957048627844623,0.30489497962025586,-0.7097989736024861,0.5042615586728557,0.33191823468120557,0.16382020664593872,1,3,0.0,0.8450008089790937,0,0,0
inv_0050,2023,0,8,0.3631821611278611,0.6430269144615026,0.3323828060923907,-0.032909136679432904,0.538573739069376,0.1582726343471548,0.3031536265834692,2,4,0.18119680357595788,0.7690692137342466,10,1,0
inv_0050,2024,0,35,0.49477143465312334,0.3960826274901811,0.62612151567658,0.016508920688191236,0.11848572290214796,0.23338932264613266,0.6481249544517194,5,1,0.0,0.9070269773732259,294,0,1
inv_0051,2024,0,60,0.8333867877163498,0.2651948857507817,0.16873397732544254,-0.2866487217282233,0.1968708359904082,0.16582698889649908,0.6373021751130927,11,1,0.14294599879671774,0.5042286338280308,1475,0,1
inv_0051,2022,0,21,0.5585255037075871,0.5337048856960521,0.18240889832400736,-0.6788899121065773,0.6863347615028859,0.06549347200612846,0.24817176649098568,4,3,0.08608259359258702,0.787698207778226,117,0,0
inv_0051,2023,0,42,0.6879003593135707,0.578599375535248,0.551744897407731,0.26000399282033965,0.1445841090570447,0.21373553678586418,0.6416803541570911,11,1,0.0,0.7124627788850548,592,1,0
inv_0052,2024,0,4,0.38275563579848054,0.8142151041930832,0.11483428115608188,0.4586444165314386,0.056929127538524145,0.11204071259837163,0.8310301598631041,8,6,0.0,0.9265377515545513,2,0,1
inv_0052,2023,0,7,0.8543359030005432,0.5152816138667355,0.23509766052191572,-0.23814568701143624,0.1601518837077127,0.10703195863359087,0.7328161576586965,1,4,0.0,0.9188092038934099,17,1,0
inv_0053,2022,0,3,0.3389530528841445,0.4309869624446106,0.5056078379264232,-0.622630878205166,0.19594651978059027,0.3912241447050523,0.4128293355143574,8,1,0.11687759592529781,0.7782178875151559,1,0,0
inv_0053,2024,0,7,0.6207978400616326,0.7841075447354002,0.13233487616840287,0.5784457960330984,0.5321414963812348,0.2914212516322855,0.17643725198647975,8,4,0.09400103604888617,0.6748092964226257,13,0,1
inv_0054,2024,0,22,0.13593868903808917,0.6913159423374431,0.4312454127312762,-0.3638563801885243,0.3762317506472548,0.1539038930538615,0.4698643562988837,25,1,0.0,0.9839577489101671,31,0,1
inv_0054,2022,0,14,0.37218119272027916,0.7730715468703273,0.5290217235473802,0.002635589120635412,0.3100097064950298,0.3387439478224035,0.3512463456825667,6,3,0.17288784247702568,0.8006772508884288,33,0,0
inv_0054,2023,0,24,0.41779630449543964,0.45346530681551245,0.4904789281492761,-0.09886130252657604,0.23951596688297525,0.5006541688793495,0.2598298642376752,1,2,0.0,0.41060925636900897,115,1,0
inv_0055,2022,0,5,0.5564818282779008,0.5378678763919944,0.36116736257788984,1.246566931335729,0.1601592736435003,0.2943039673570038,0.5455367589994959,2,4,0.14537741724155623,0.8787367620050409,5,0,0
inv_0055,2023,0,6,0.8902401865780554,0.8434195378883621,0.30643648006219354,-0.3271443712428945,0.08355979673198739,0.046843321400633776,0.8695968818673788,1,2,0.09614358553901961,0.7098194794897066,13,1,0
inv_0055,2024,0,14,0.5617951484690378,0.518955559679652,0.5324843988799903,1.6304212632071875,0.4024211706264605,0.17269224677822734,0.4248865825953122,7,5,0.1756469607616862,0.7699031932464263,51,0,1
inv_0056,2023,0,7,0.39911110751800655,0.9166577984516638,0.3839046559573629,0.8518415505132055,0.012272302072955264,0.10772634212859938,0.8800013557984454,23,1,0.22526863982761974,0.8877430005587617,8,1,0
inv_0057,2023,0,34,0.39717317820891085,0.3239444843842423,0.3320018717397911,1.7067189406314824,0.1866117833397217,0.08211014299048496,0.7312780736697934,1,1,0.10776725481931951,0.7383717432021846,222,1,0
inv_0057,2024,0,7,0.6182271330030209,0.6582662448919845,0.5736353091180769,0.7817110636637389,0.2911985910775454,0.2080311480853195,0.500770260837135,24,2,0.0,0.7763352543731933,12,0,1
inv_0058,2022,0,8,0.5456173944151347,0.487346729604451,0.3469800697638332,0.07316444183826343,0.46109700741174464,0.11163411224394836,0.427268880344307,7,4,0.2265216588677929,0.679557500181423,15,0,0
inv_0058,2024,0,17,0.41676580729584684,0.800381390865955,0.14621027817269625,-0.4838930633217554,0.1029472872384575,0.18320734734596486,0.7138453654155776,1,1,0.08340492544435037,0.7505263128969892,56,0,1
inv_0059,2024,0,8,0.8353089917279538,0.7030534429842463,0.6890161188709091,-0.03432911261941879,0.6925495853872028,0.3163440362442879,0.0,5,2,0.22286907683031315,0.702752736145217,23,0,1
inv_0059,2022,0,4,0.5775089601074339,0.296262350847896,0.6841555876745765,1.4398248201785817,0.11753155709881125,0.0626728895740197,0.819795553327169,1,3,0.0,0.5035797644898022,3,0,0
inv_0059,2023,0,5,0.4007115938497808,0.6317434425736462,0.752043401162241,0.21164896612409176,0.4439189480675059,0.2895630879909692,0.26651796394152494,6,2,0.2761263359084634,0.8995061258205449,4,1,0
inv_0060,2022,0,18,0.816922057592719,0.490125980136654,0.31843156764342534,0.7787355097240866,0.231224684254668,0.2343122386553476,0.5344630770899844,4,3,0.18002794746214484,0.8821348587870973,124,0,0
inv_0060,2024,0,4,0.6578750509823676,0.5224251630557675,0.8391949133636509,0.4155770760527939,0.2515096622183431,0.12590739426316713,0.6225829435184899,6,2,0.1740957392080632,0.8615482870210118,3,0,1
inv_0060,2023,0,37,0.19413723116787407,0.5803019219591514,0.573970902724943,0.44972894280739295,0.5225892590474959,0.2935004668278854,0.18391027412461874,1,1,0.0,0.7925885234740104,129,1,0
inv_0061,2022,0,7,0.5006071475743282,0.8727548668170044,0.2101771746870335,0.4805277471719317,0.3244551983903932,0.29710723251789123,0.3784375690917156,2,2,0.3023461329241152,0.8938512651614544,10,0,0
inv_0061,2023,0,19,0.7089701644527013,0.8827783990159258,0.5844689670354335,0.6462731894659619,0.10230910340230569,0.2611183685864961,0.6365725280111982,7,5,0.0,0.4106759789790222,121,1,0
